quercus.sp	agrilus.sp	interaction	min.dist.mean	min.dist.mean.norm	min.dist.mean.log	min.dist.median	min.dist.median.norm	min.dist.median.log
Q. boyntonii	A. quercicola	0	16.6875035831942	0.0541720099546668	0.34191092694966	16.6875035831942	0.0541720099546668	0.34191092694966
Q. boyntonii	A. relegatoides	0	10534.6682624964	1	0.958225704189306	10534.6682624964	1	0.958225704189306
Q. boyntonii	A. relegatus	0	4529.36039437	1	0.87746911993065	4529.36039437	1	0.87746911993065
Q. boyntonii	A. samai	0	10992.6168156132	1	0.962296826518032	10992.6168156132	1	0.962296826518032
Q. boyntonii	A. sulcicollis	0	299.27365965016	0.999999983384746	0.617554072650586	299.27365965016	0.999999983384746	0.617554072650586
Q. boyntonii	A. ussuricola	0	32.9046578805742	0.194702336870015	0.406588077831932	32.9046578805742	0.194702336870015	0.406588077831932
Q. baloot	A. acutipennis	0	12824.7290426418	1	0.931967475223828	12575.9601449795	1	0.932163615241749
Q. baloot	A. albocomus	0	16759.0858640796	1	0.99763923224401	16619.2042125859	1	0.999098760923112
Q. baloot	A. angelicus	0	15851.7592258391	1	0.983977905515448	15673.0725211365	1	0.985024912476946
Q. baloot	A. angustulus	0	432.503128138743	1	0.100080922907204	367.366103946527	0.999999999998105	0.0838781386884288
Q. baloot	A. arcuatus	0	553.816761312925	1	0.160753047288158	367.366103946527	0.999999999998105	0.0838781386884288
Q. baloot	A. asiaticus	0	2757.99695087669	1	0.554759301408794	2997.4378503881	1	0.587846491702366
Q. baloot	A. atricornis	0	7066.13184311014	1	0.785669375818821	6862.59638319816	1	0.786730930105347
Q. baloot	A. auroguttatus	0	16412.364355511	1	0.992508121877774	16267.8133176936	1	0.993967569449852
Q. baloot	A. biguttatus	0	1076.81943596462	1	0.323935153889618	1038.57489348718	1	0.333368121585829
Q. baloot	A. bilineatus	0	553.816761312925	1	0.160753047288158	367.366103946527	0.999999999998105	0.0838781386884288
Q. baloot	A. chiricahuae	0	16921.059608081	1	1	16681.7013082344	1	1
Q. baloot	A. coxalis	0	15534.0053073716	1	0.979007954513256	15421.9168454494	1	0.981146110971419
Q. baloot	A. crinicornis	0	287.642385784213	0.99999993491869	0	259.021586956404	0.999998512533918	0
Q. baloot	A. cyaneoniger	0	2314.35487187484	1	0.511716643019467	2515.6266133282	1	0.545772308022097
Q. baloot	A. defectus	0	12892.8237146503	1	0.933267234614068	12732.692561622	1	0.935137541830366
Q. baloot	A. geminatus	0	6708.83484658063	1	0.772934000235214	6509.16086455973	1	0.774035287256084
Q. baloot	A. graminis	0	536.199695264485	1	0.152819991874072	367.366103946527	0.999999999998105	0.0838781386884288
Q. baloot	A. grandiceps	0	2333.25998790148	1	0.513713351927119	2111.61231316316	1	0.503738229496562
Q. baloot	A. hastulifer	0	1076.81943596462	1	0.323935153889618	1038.57489348718	1	0.333368121585829
Q. baloot	A. hemiphanes	0	2554.42567884107	1	0.535940062766196	2387.86049675932	1	0.533257345057384
Q. baloot	A. laticornis	0	1072.81670413465	1	0.323021180670246	1036.33301168851	1	0.332849308985358
Q. baloot	A. niveoguttatus	0	730.852737710851	1	0.228823015138817	904.954080262014	1	0.30030359877686
Q. baloot	A. obscuricollis	0	1076.81943596462	1	0.323935153889618	1038.57489348718	1	0.333368121585829
Q. baloot	A. obsoletoguttatus	0	287.642385784213	0.99999993491869	0	259.021586956404	0.999998512533918	0
Q. baloot	A. osburni	0	7263.84679820433	1	0.792442628990992	7058.03425451135	1	0.793473266697285
Q. baloot	A. parkeri	0	16741.310068527	1	0.997378761837392	16597.8216661705	1	0.998789635699279
Q. baloot	A. quercicola	0	553.816761312925	1	0.160753047288158	367.366103946527	0.999999999998105	0.0838781386884288
Q. baloot	A. relegatoides	0	3427.35686166192	1	0.608088716846577	3244.82655640328	1	0.606887486196506
Q. baloot	A. relegatus	0	2333.25998790148	1	0.513713351927119	2111.61231316316	1	0.503738229496562
Q. baloot	A. samai	0	3779.94183158708	1	0.632121709333784	3575.543444185	1	0.630190641314721
Q. baloot	A. sulcicollis	0	1076.81943596462	1	0.323935153889618	1038.57489348718	1	0.333368121585829
Q. baloot	A. ussuricola	0	2757.99695087669	1	0.554759301408794	2997.4378503881	1	0.587846491702366
Q. ajoensis	A. acutipennis	0	1292.23119760116	1	0.409623884506216	1508.93831622191	1	0.438223566470086
Q. ajoensis	A. albocomus	0	214.892651878862	0.999902510937555	0.0124928641899556	306.491845741879	0.999999993070307	0.0827432558330767
Q. ajoensis	A. angelicus	0	300.297866961341	0.999999985305048	0.0865572964691295	395.189452976272	0.999999999999973	0.139420974025612
Q. ajoensis	A. angustulus	0	719.909993353455	1	0.280109445642392	843.324833176433	1	0.308461489309697
Q. ajoensis	A. arcuatus	0	382.300390860229	0.999999999999798	0.139998276192118	418.146655135219	0.999999999999999	0.152012940575323
Q. ajoensis	A. asiaticus	0	986.124255507082	1	0.349770961934711	1085.57476370509	1	0.364779039001127
Q. ajoensis	A. atricornis	0	345.795157440638	0.999999999958894	0.117783087724266	348.781016723232	0.99999999997285	0.111564600534198
Q. ajoensis	A. auroguttatus	0	228.376913443008	0.999970502437311	0.0259618737648271	306.675065817102	0.999999993224273	0.0828765124686769
Q. ajoensis	A. biguttatus	0	1113.59952755856	1	0.376686009718371	1349.76276806272	1	0.413360040892084
Q. ajoensis	A. bilineatus	0	457.103692727605	1	0.179556584468002	664.617519498867	1	0.255350885902465
Q. ajoensis	A. chiricahuae	0	267.134273260694	0.999999366587514	0.0606556183760944	316.688533536726	0.999999998055625	0.090040869167084
Q. ajoensis	A. coxalis	0	300.297866961341	0.999999985305048	0.0865572964691295	395.189452976272	0.999999999999973	0.139420974025612
Q. ajoensis	A. crinicornis	0	205.536326243804	0.99978589334541	0.00264105026884452	211.470416691144	0.999869475215162	0
Q. ajoensis	A. cyaneoniger	0	18533.8692516721	1	0.999288782699887	18556.5523399709	1	0.997940390785596
Q. ajoensis	A. defectus	0	468.914344518166	1	0.185203646917444	668.700584371541	1	0.256716804567003
Q. ajoensis	A. geminatus	0	739.368813415733	1	0.286013942060817	747.992654096195	1	0.281707752307464
Q. ajoensis	A. graminis	0	709.92646653933	1	0.277017852374183	835.021246242797	1	0.306254642792404
Q. ajoensis	A. grandiceps	0	6576.04542308239	1	0.769867470787125	6648.07940556093	1	0.768980791687902
Q. ajoensis	A. hastulifer	0	1113.59952755856	1	0.376686009718371	1349.76276806272	1	0.413360040892084
Q. ajoensis	A. hemiphanes	0	1285.87793957934	1	0.408532693435345	1416.01932685575	1	0.424048096780288
Q. ajoensis	A. laticornis	0	1112.19742799032	1	0.376407081299035	1348.86354072922	1	0.413211402602662
Q. ajoensis	A. niveoguttatus	0	18593.4985941348	1	1	18728.6935945592	1	1
Q. ajoensis	A. obscuricollis	0	1113.59952755856	1	0.376686009718371	1349.76276806272	1	0.413360040892084
Q. ajoensis	A. obsoletoguttatus	0	203.098063405966	0.999738679953971	0	211.470416691144	0.999869475215162	0
Q. ajoensis	A. osburni	0	476.927863340257	1	0.18895477207171	430.373478525684	1	0.158440044160427
Q. ajoensis	A. parkeri	0	213.181022335025	0.999887125012476	0.0107230440790839	291.661590537603	0.999999959147453	0.0716842546060516
Q. ajoensis	A. quercicola	0	535.811387492222	1	0.21472621457418	664.617519498867	1	0.255350885902465
Q. ajoensis	A. relegatoides	0	13082.2198043123	1	0.922160052309805	13245.5967131089	1	0.922737155700796
Q. ajoensis	A. relegatus	0	6576.04542308239	1	0.769867470787125	6648.07940556093	1	0.768980791687902
Q. ajoensis	A. samai	0	13615.7812022984	1	0.93101118090862	13820.0507918362	1	0.932206829739211
Q. ajoensis	A. sulcicollis	0	1113.59952755856	1	0.376686009718371	1349.76276806272	1	0.413360040892084
Q. ajoensis	A. ussuricola	0	986.124255507082	1	0.349770961934711	1085.57476370509	1	0.364779039001127
Q. augustini	A. acutipennis	0	16098.8433887648	1	0.959795323539965	16052.3643206129	1	0.969357042224777
Q. augustini	A. albocomus	0	19332.0021985293	1	0.995079833721628	19122.9493342707	1	0.994910681933988
Q. augustini	A. angelicus	0	18991.1608324583	1	0.991650329531314	18914.5862824489	1	0.993311213389675
Q. augustini	A. angustulus	0	515.850957843773	1	0.296476356330655	333.826985504632	0.999999999790876	0.403966372282337
Q. augustini	A. arcuatus	0	2696.78635049253	1	0.615332715698113	2695.76663189928	1	0.708882738311676
Q. augustini	A. asiaticus	0	110.758062106452	0.914005304452861	0	20.8873025313436	0.0835574349847112	0
Q. augustini	A. atricornis	0	9705.79282258881	1	0.862235892037744	9648.10513723914	1	0.895032835572689
Q. augustini	A. auroguttatus	0	19012.8421067028	1	0.991870310152389	18821.4656878415	1	0.992590681570623
Q. augustini	A. biguttatus	0	972.089766128468	1	0.418621095712733	856.62497564484	1	0.541521224769869
Q. augustini	A. bilineatus	0	2696.78635049253	1	0.615332715698113	2695.76663189928	1	0.708882738311676
Q. augustini	A. chiricahuae	0	19831.7041108782	1	1	19801.3294628419	1	1
Q. augustini	A. coxalis	0	17969.5109413969	1	0.980989236501779	17789.0264864055	1	0.984354289380366
Q. augustini	A. crinicornis	0	901.840729561145	1	0.404160863469291	837.271495040754	1	0.538185385296145
Q. augustini	A. cyaneoniger	0	342.580101691742	0.999999999936006	0.217580886640631	205.449083114954	0.999784352440214	0.333124557968702
Q. augustini	A. defectus	0	15526.2380124209	1	0.952813004489952	15463.0825741861	1	0.963896790206483
Q. augustini	A. geminatus	0	9433.5183261068	1	0.856750134304626	9394.4615547234	1	0.891143415755189
Q. augustini	A. graminis	0	983.739956715111	1	0.420917740967539	871.881168533472	1	0.544098148566776
Q. augustini	A. grandiceps	0	4816.72808811973	1	0.727158635577583	4776.7637297455	1	0.792400778772187
Q. augustini	A. hastulifer	0	972.089766128468	1	0.418621095712733	856.62497564484	1	0.541521224769869
Q. augustini	A. hemiphanes	0	5011.48145077892	1	0.734800331882534	4986.59300689971	1	0.798676883918734
Q. augustini	A. laticornis	0	970.237594753969	1	0.41825343658097	854.208879680398	1	0.541108917330288
Q. augustini	A. niveoguttatus	0	1617.48145115255	1	0.516781270461398	1606.06601384923	1	0.633276810659705
Q. augustini	A. obscuricollis	0	972.089766128468	1	0.418621095712733	856.62497564484	1	0.541521224769869
Q. augustini	A. obsoletoguttatus	0	901.654210775403	1	0.404120989387399	837.086920986035	1	0.538153201619381
Q. augustini	A. osburni	0	9958.76036155133	1	0.867196460593599	9914.2913593695	1	0.899006134003637
Q. augustini	A. parkeri	0	19422.7152637383	1	0.9959823915166	19344.1660880406	1	0.996589857976756
Q. augustini	A. quercicola	0	2696.78635049253	1	0.615332715698113	2695.76663189928	1	0.708882738311676
Q. augustini	A. relegatoides	0	6267.8184919192	1	0.777927724803814	6284.01353488864	1	0.832438285828193
Q. augustini	A. relegatus	0	4816.72808811973	1	0.727158635577583	4776.7637297455	1	0.792400778772187
Q. augustini	A. samai	0	6666.8934969125	1	0.789828085028748	6667.90372602352	1	0.841095113552044
Q. augustini	A. sulcicollis	0	972.089766128468	1	0.418621095712733	856.62497564484	1	0.541521224769869
Q. augustini	A. ussuricola	0	143.007584342995	0.983264680217953	0.0492300530193696	42.9050664598576	0.307999738576531	0.104736215136725
Q. confertifolia	A. acutipennis	0	1807.07774469544	1	0.6515848750733	1753.43494029752	1	0.731459137944998
Q. confertifolia	A. albocomus	0	69.3756108664107	0.618099462233576	0.162643008541131	52.9495780157649	0.429208658416688	0.331961866529141
Q. confertifolia	A. angelicus	0	1150.75776465714	1	0.583873896006403	1221.17322069405	1	0.690147714713728
Q. confertifolia	A. angustulus	0	1235.58081975118	1	0.594544568891704	1187.73339190975	1	0.686977126765573
Q. confertifolia	A. arcuatus	0	369.857384744298	0.999999999998687	0.413586926810216	240.656825785245	0.999990678076434	0.504699371167791
Q. confertifolia	A. asiaticus	0	1166.51111710824	1	0.585913891222928	1145.50730905954	1	0.682843461325193
Q. confertifolia	A. atricornis	0	84.8391186578924	0.762962094289582	0.192796722073581	63.9803479424055	0.558994082194949	0.353535869132892
Q. confertifolia	A. auroguttatus	0	23.4010200976716	0.10373714880678	0	26.9892108377127	0.135568747899389	0.255207654361278
Q. confertifolia	A. biguttatus	0	1197.22160836408	1	0.589812767610019	1134.84976935217	1	0.681776071498245
Q. confertifolia	A. bilineatus	0	520.005005623279	1	0.46470008665766	485.591230947565	1	0.584844733899362
Q. confertifolia	A. chiricahuae	0	541.054916589429	1	0.470653264327016	590.599084785778	1	0.607197915169405
Q. confertifolia	A. coxalis	0	25.6357423361085	0.123166588229787	0.0136300022236331	26.9892108377127	0.135568747899389	0.255207654361278
Q. confertifolia	A. crinicornis	0	115.008785055041	0.929023335712142	0.238403078118767	132.237358143217	0.96972229899217	0.436357097850437
Q. confertifolia	A. cyaneoniger	0	17960.053828332	1	0.996156008957539	17969.8541267138	1	0.997215002531026
Q. confertifolia	A. defectus	0	510.069323961934	1	0.461805932671625	485.591230947565	1	0.584844733899362
Q. confertifolia	A. geminatus	0	864.599330246036	1	0.540977714028415	887.438491342093	1	0.653694726620756
Q. confertifolia	A. graminis	0	1217.39258707189	1	0.592319550564993	1162.7192159141	1	0.684546501386528
Q. confertifolia	A. grandiceps	0	6463.9870550048	1	0.842821761362154	6432.73989973087	1	0.879896947567255
Q. confertifolia	A. hastulifer	0	1197.22160836408	1	0.589812767610019	1134.84976935217	1	0.681776071498245
Q. confertifolia	A. hemiphanes	0	1529.57817644534	1	0.626570340161053	1470.18827554111	1	0.711339566126347
Q. confertifolia	A. laticornis	0	1194.02401875723	1	0.589411507624863	1130.41896993451	1	0.681329358638785
Q. confertifolia	A. niveoguttatus	0	18426.1052483299	1	1	18413.4669835895	1	1
Q. confertifolia	A. obscuricollis	0	1197.22160836408	1	0.589812767610019	1134.84976935217	1	0.681776071498245
Q. confertifolia	A. obsoletoguttatus	0	28.9434964724801	0.154261608929395	0.0317730096925408	2.79919337359207	0.0015658694536647	0
Q. confertifolia	A. osburni	0	47.5022499682426	0.36319560985836	0.105910084269529	2.79919337359207	0.0015658694536647	0
Q. confertifolia	A. parkeri	0	88.7746510513716	0.793238171241945	0.199592777734995	59.4183820038483	0.50643900154648	0.345101759420564
Q. confertifolia	A. quercicola	0	271.186128375591	0.99999959052224	0.367039636131592	287.30215281077	0.999999932322049	0.524923989770117
Q. confertifolia	A. relegatoides	0	12936.4279675401	1	0.946924796364467	12927.9007671564	1	0.959607630362858
Q. confertifolia	A. relegatus	0	6463.9870550048	1	0.842821761362154	6432.73989973087	1	0.879896947567255
Q. confertifolia	A. samai	0	13483.4259207515	1	0.953138885071865	13481.3242837268	1	0.964394660164703
Q. confertifolia	A. sulcicollis	0	1197.22160836408	1	0.589812767610019	1134.84976935217	1	0.681776071498245
Q. confertifolia	A. ussuricola	0	1166.51111710824	1	0.585913891222928	1145.50730905954	1	0.682843461325193
Q. daimingshanensis	A. acutipennis	0	16814.3643828672	1	0.960003058752519	16812.6579517275	1	0.958620845203713
Q. daimingshanensis	A. albocomus	0	20153.5585404777	1	0.995626758877597	20086.3505760829	1	0.994857469869738
Q. daimingshanensis	A. angelicus	0	19690.9586363195	1	0.991060150718279	19703.5747681997	1	0.990938552737985
Q. daimingshanensis	A. angustulus	0	917.671937384219	1	0.388115436499796	905.672942860651	1	0.363643233480544
Q. daimingshanensis	A. arcuatus	0	2082.78429774764	1	0.549287655427042	2176.24685573596	1	0.542194149011156
Q. daimingshanensis	A. asiaticus	0	127.434099153425	0.961143889317373	0	151.83370738496	0.990055095202792	0
Q. daimingshanensis	A. atricornis	0	10408.9463019918	1	0.865693388345391	10368.5953018578	1	0.860171606839289
Q. daimingshanensis	A. auroguttatus	0	19888.5778559321	1	0.993023960116947	19817.1629325964	1	0.992109373850131
Q. daimingshanensis	A. biguttatus	0	1513.40454951344	1	0.486490004017817	1479.50215216269	1	0.46359830693555
Q. daimingshanensis	A. bilineatus	0	2082.78429774764	1	0.549287655427042	2176.24685573596	1	0.542194149011156
Q. daimingshanensis	A. chiricahuae	0	20606.7541780739	1	1	20599.945301992	1	1
Q. daimingshanensis	A. coxalis	0	18796.0137949501	1	0.981912743762865	18728.1549705487	1	0.980597228350643
Q. daimingshanensis	A. crinicornis	0	955.422156068706	1	0.396042489289674	948.794113452833	1	0.373116207924745
Q. daimingshanensis	A. cyaneoniger	0	230.156891549029	0.999974945044998	0.116187292768837	307.246167351474	0.999999993683127	0.143500446339652
Q. daimingshanensis	A. defectus	0	16156.7772187585	1	0.952157683061922	16103.3269423768	1	0.949840932429144
Q. daimingshanensis	A. geminatus	0	10089.1443323519	1	0.859556642015615	10087.8666001731	1	0.854580950165161
Q. daimingshanensis	A. graminis	0	1565.24176258951	1	0.493112689329033	1527.06984871787	1	0.470043432275787
Q. daimingshanensis	A. grandiceps	0	5387.98610480544	1	0.736197687225975	5384.09861699428	1	0.726693900174947
Q. daimingshanensis	A. hastulifer	0	1513.40454951344	1	0.486490004017817	1479.50215216269	1	0.46359830693555
Q. daimingshanensis	A. hemiphanes	0	5619.80391929689	1	0.744481731985599	5609.64220116758	1	0.735052268983579
Q. daimingshanensis	A. laticornis	0	1505.11526936302	1	0.485409977181388	1471.90660112462	1	0.462550008437472
Q. daimingshanensis	A. niveoguttatus	0	2398.49041356349	1	0.577041392712658	2347.36258355816	1	0.55761031539752
Q. daimingshanensis	A. obscuricollis	0	1513.40454951344	1	0.486490004017817	1479.50215216269	1	0.46359830693555
Q. daimingshanensis	A. obsoletoguttatus	0	955.25851476762	1	0.396008807217565	948.692173151664	1	0.373094325018397
Q. daimingshanensis	A. osburni	0	10699.2037712574	1	0.871102126227178	10656.4497572722	1	0.865749144798904
Q. daimingshanensis	A. parkeri	0	20181.886722046	1	0.995902987834648	20118.9116473798	1	0.995187381198569
Q. daimingshanensis	A. quercicola	0	2082.78429774764	1	0.549287655427042	2176.24685573596	1	0.542194149011156
Q. daimingshanensis	A. relegatoides	0	7032.04483493936	1	0.788567749376535	7002.17326096707	1	0.780214785340188
Q. daimingshanensis	A. relegatus	0	5387.98610480544	1	0.736197687225975	5384.09861699428	1	0.726693900174947
Q. daimingshanensis	A. samai	0	7450.72348821694	1	0.799940976294542	7417.11168998865	1	0.791940446419919
Q. daimingshanensis	A. sulcicollis	0	1513.40454951344	1	0.486490004017817	1479.50215216269	1	0.46359830693555
Q. daimingshanensis	A. ussuricola	0	178.41754067869	0.998281947271961	0.0661363626831046	243.450355555935	0.999992887203869	0.0961135367939994
Q. blakei	A. acutipennis	0	17057.6302450353	1	0.961236426903024	17086.5919625459	1	0.961544955709448
Q. blakei	A. albocomus	0	20268.4182249655	1	0.994585053898436	20243.7724850904	1	0.994182474309942
Q. blakei	A. angelicus	0	19952.4752819523	1	0.99154717979067	19970.0261379256	1	0.991561749777106
Q. blakei	A. angustulus	0	1102.94639944716	1	0.431703227466798	1112.0906072257	1	0.435661805910237
Q. blakei	A. arcuatus	0	2125.69852553217	1	0.55856400379228	2085.27510756433	1	0.556665833469898
